Date,Abs.,V(m3),Conc.,Aveg.,compound,location,year,month
10/20/2023 0:00,0.018,228,12.71052632,,so2,Kupwad,2023,october
10/20/2023 0:00,0.019,228,13.41666667,,so2,Kupwad,2023,october
10/20/2023 0:00,0.02,216,14.90740741,,so2,Kupwad,2023,october
10/20/2023 0:00,0.012,228,8.473684211,,so2,Kupwad,2023,october
10/23/2023 0:00,0.018,252,11.5,12.55538093,so2,Kupwad,2023,october
10/23/2023 0:00,0.019,252,12.13888889,,so2,Kupwad,2023,october
10/23/2023 0:00,0.017,240,11.40416667,,so2,Kupwad,2023,october
10/23/2023 0:00,0.018,216,13.41666667,,so2,Kupwad,2023,october
10/23/2023 0:00,0.019,216,14.16203704,,so2,Kupwad,2023,october
10/23/2023 0:00,0.018,228,12.71052632,,so2,Kupwad,2023,october
10/27/2023 0:00,0.016,228,11.29824561,10.64814815,so2,Kupwad,2023,october
10/27/2023 0:00,0.015,228,10.59210526,,so2,Kupwad,2023,october
10/27/2023 0:00,0.014,228,9.885964912,,so2,Kupwad,2023,october
10/27/2023 0:00,0.015,228,10.59210526,,so2,Kupwad,2023,october
10/27/2023 0:00,0.016,228,11.29824561,,so2,Kupwad,2023,october
10/27/2023 0:00,0.016,252,10.22222222,,so2,Kupwad,2023,october
10/30/2023 0:00,0.014,216,10.43518519,10.87175926,so2,Kupwad,2023,october
10/30/2023 0:00,0.015,240,10.0625,,so2,Kupwad,2023,october
10/30/2023 0:00,0.016,252,10.22222222,,so2,Kupwad,2023,october
10/30/2023 0:00,0.017,240,11.40416667,,so2,Kupwad,2023,october
10/30/2023 0:00,0.015,216,11.18055556,,so2,Kupwad,2023,october
10/30/2023 0:00,0.016,216,11.92592593,,so2,Kupwad,2023,october
10/4/2023 0:00,0.008,228,5.649122807,6.302956465,so2,Rajawada chowk,2023,october
10/4/2023 0:00,0.008,228,5.649122807,,so2,Rajawada chowk,2023,october
10/4/2023 0:00,0.01,216,7.453703704,,so2,Rajawada chowk,2023,october
10/4/2023 0:00,0.01,228,7.061403509,,so2,Rajawada chowk,2023,october
10/4/2023 0:00,0.008,228,5.649122807,,so2,Rajawada chowk,2023,october
10/4/2023 0:00,0.009,228,6.355263158,,so2,Rajawada chowk,2023,october
10/7/2023 0:00,0.01,228,7.061403509,8.480222547,so2,Rajawada chowk,2023,october
10/7/2023 0:00,0.01,228,7.061403509,,so2,Rajawada chowk,2023,october
10/7/2023 0:00,0.01,216,7.453703704,,so2,Rajawada chowk,2023,october
10/7/2023 0:00,0.015,216,11.18055556,,so2,Rajawada chowk,2023,october
10/7/2023 0:00,0.012,216,8.944444444,,so2,Rajawada chowk,2023,october
10/7/2023 0:00,0.013,228,9.179824561,,so2,Rajawada chowk,2023,october
10/11/2023 0:00,0.014,228,9.885964912,10.29788012,so2,Rajawada chowk,2023,october
10/11/2023 0:00,0.015,216,11.18055556,,so2,Rajawada chowk,2023,october
10/11/2023 0:00,0.013,228,9.179824561,,so2,Rajawada chowk,2023,october
10/11/2023 0:00,0.014,216,10.43518519,,so2,Rajawada chowk,2023,october
10/11/2023 0:00,0.016,216,11.92592593,,so2,Rajawada chowk,2023,october
10/11/2023 0:00,0.013,228,9.179824561,,so2,Rajawada chowk,2023,october
10/14/2023 0:00,0.014,228,9.885964912,10.52018356,so2,Rajawada chowk,2023,october
10/14/2023 0:00,0.015,228,10.59210526,,so2,Rajawada chowk,2023,october
10/14/2023 0:00,0.016,216,11.92592593,,so2,Rajawada chowk,2023,october
10/14/2023 0:00,0.013,216,9.689814815,,so2,Rajawada chowk,2023,october
10/14/2023 0:00,0.014,216,10.43518519,,so2,Rajawada chowk,2023,october
10/14/2023 0:00,0.015,228,10.59210526,,so2,Rajawada chowk,2023,october
10/18/2023 0:00,0.018,216,13.41666667,12.12114198,so2,Rajawada chowk,2023,october
10/18/2023 0:00,0.017,252,10.86111111,,so2,Rajawada chowk,2023,october
10/18/2023 0:00,0.016,216,11.92592593,,so2,Rajawada chowk,2023,october
10/18/2023 0:00,0.017,216,12.6712963,,so2,Rajawada chowk,2023,october
10/18/2023 0:00,0.015,216,11.18055556,,so2,Rajawada chowk,2023,october
10/18/2023 0:00,0.017,216,12.6712963,,so2,Rajawada chowk,2023,october
10/21/2023 0:00,0.016,240,10.73333333,12.73406433,so2,Rajawada chowk,2023,october
10/21/2023 0:00,0.017,228,12.00438596,,so2,Rajawada chowk,2023,october
10/21/2023 0:00,0.02,216,14.90740741,,so2,Rajawada chowk,2023,october
10/21/2023 0:00,0.021,216,15.65277778,,so2,Rajawada chowk,2023,october
10/21/2023 0:00,0.015,216,11.18055556,,so2,Rajawada chowk,2023,october
10/21/2023 0:00,0.016,216,11.92592593,,so2,Rajawada chowk,2023,october
10/25/2023 0:00,0.014,216,10.43518519,12.42283951,so2,Rajawada chowk,2023,october
10/25/2023 0:00,0.016,216,11.92592593,,so2,Rajawada chowk,2023,october
10/25/2023 0:00,0.017,216,12.6712963,,so2,Rajawada chowk,2023,october
10/25/2023 0:00,0.018,216,13.41666667,,so2,Rajawada chowk,2023,october
10/25/2023 0:00,0.017,216,12.6712963,,so2,Rajawada chowk,2023,october
10/25/2023 0:00,0.018,216,13.41666667,,so2,Rajawada chowk,2023,october
10/28/2023 0:00,0.02,216,14.90740741,12.99783951,so2,Rajawada chowk,2023,october
10/28/2023 0:00,0.019,240,12.74583333,,so2,Rajawada chowk,2023,october
10/28/2023 0:00,0.018,252,11.5,,so2,Rajawada chowk,2023,october
10/28/2023 0:00,0.019,240,12.74583333,,so2,Rajawada chowk,2023,october
10/28/2023 0:00,0.017,216,12.6712963,,so2,Rajawada chowk,2023,october
10/28/2023 0:00,0.018,216,13.41666667,,so2,Rajawada chowk,2023,october
11/2/2023 0:00,0.013,216,9.689814815,9.168055556,so2,Udyoga Bhawan,2023,november
11/2/2023 0:00,0.012,240,8.05,,so2,Udyoga Bhawan,2023,november
11/2/2023 0:00,0.011,216,8.199074074,,so2,Udyoga Bhawan,2023,november
11/2/2023 0:00,0.013,216,9.689814815,,so2,Udyoga Bhawan,2023,november
11/2/2023 0:00,0.012,216,8.944444444,,so2,Udyoga Bhawan,2023,november
11/2/2023 0:00,0.014,216,10.43518519,,so2,Udyoga Bhawan,2023,november
11/5/2023 0:00,0.014,240,9.391666667,9.795268843,so2,Udyoga Bhawan,2023,november
11/5/2023 0:00,0.012,252,7.666666667,,so2,Udyoga Bhawan,2023,november
11/5/2023 0:00,0.013,240,8.720833333,,so2,Udyoga Bhawan,2023,november
11/5/2023 0:00,0.014,228,9.885964912,,so2,Udyoga Bhawan,2023,november
11/5/2023 0:00,0.015,216,11.18055556,,so2,Udyoga Bhawan,2023,november
11/5/2023 0:00,0.016,216,11.92592593,,so2,Udyoga Bhawan,2023,november
11/9/2023 0:00,0.016,228,11.29824561,10.09519168,so2,Udyoga Bhawan,2023,november
11/9/2023 0:00,0.015,228,10.59210526,,so2,Udyoga Bhawan,2023,november
11/9/2023 0:00,0.013,228,9.179824561,,so2,Udyoga Bhawan,2023,november
11/9/2023 0:00,0.014,216,10.43518519,,so2,Udyoga Bhawan,2023,november
11/9/2023 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2023,november
11/9/2023 0:00,0.015,228,10.59210526,,so2,Udyoga Bhawan,2023,november
11/12/2023 0:00,0.018,228,12.71052632,12.56668291,so2,Udyoga Bhawan,2023,november
11/12/2023 0:00,0.02,228,14.12280702,,so2,Udyoga Bhawan,2023,november
11/12/2023 0:00,0.018,228,12.71052632,,so2,Udyoga Bhawan,2023,november
11/12/2023 0:00,0.017,228,12.00438596,,so2,Udyoga Bhawan,2023,november
11/12/2023 0:00,0.019,228,13.41666667,,so2,Udyoga Bhawan,2023,november
11/12/2023 0:00,0.014,216,10.43518519,,so2,Udyoga Bhawan,2023,november
11/16/2023 0:00,0.013,252,8.305555556,9.024305556,so2,Udyoga Bhawan,2023,november
11/16/2023 0:00,0.014,252,8.944444444,,so2,Udyoga Bhawan,2023,november
11/16/2023 0:00,0.012,240,8.05,,so2,Udyoga Bhawan,2023,november
11/16/2023 0:00,0.013,240,8.720833333,,so2,Udyoga Bhawan,2023,november
11/16/2023 0:00,0.015,216,11.18055556,,so2,Udyoga Bhawan,2023,november
11/16/2023 0:00,0.012,216,8.944444444,,so2,Udyoga Bhawan,2023,november
11/19/2023 0:00,0.01,228,7.061403509,7.76754386,so2,Udyoga Bhawan,2023,november
11/19/2023 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2023,november
11/19/2023 0:00,0.01,228,7.061403509,,so2,Udyoga Bhawan,2023,november
11/19/2023 0:00,0.011,228,7.76754386,,so2,Udyoga Bhawan,2023,november
11/19/2023 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2023,november
11/19/2023 0:00,0.011,228,7.76754386,,so2,Udyoga Bhawan,2023,november
11/23/2023 0:00,0.01,228,7.061403509,7.506010396,so2,Udyoga Bhawan,2023,november
11/23/2023 0:00,0.011,216,8.199074074,,so2,Udyoga Bhawan,2023,november
11/23/2023 0:00,0.01,228,7.061403509,,so2,Udyoga Bhawan,2023,november
11/23/2023 0:00,0.01,228,7.061403509,,so2,Udyoga Bhawan,2023,november
11/23/2023 0:00,0.011,216,8.199074074,,so2,Udyoga Bhawan,2023,november
11/23/2023 0:00,0.01,216,7.453703704,,so2,Udyoga Bhawan,2023,november
11/26/2023 0:00,0.014,228,9.885964912,9.7944282,so2,Udyoga Bhawan,2023,november
11/26/2023 0:00,0.015,216,11.18055556,,so2,Udyoga Bhawan,2023,november
11/26/2023 0:00,0.012,216,8.944444444,,so2,Udyoga Bhawan,2023,november
11/26/2023 0:00,0.013,216,9.689814815,,so2,Udyoga Bhawan,2023,november
11/26/2023 0:00,0.013,228,9.179824561,,so2,Udyoga Bhawan,2023,november
11/26/2023 0:00,0.014,228,9.885964912,,so2,Udyoga Bhawan,2023,november
11/30/2023 0:00,0.01,240,6.708333333,5.422055718,so2,Udyoga Bhawan,2023,november
11/30/2023 0:00,0.009,252,5.75,,so2,Udyoga Bhawan,2023,november
11/30/2023 0:00,0.007,240,4.695833333,,so2,Udyoga Bhawan,2023,november
11/30/2023 0:00,0.007,228,4.942982456,,so2,Udyoga Bhawan,2023,november
11/30/2023 0:00,0.007,216,5.217592593,,so2,Udyoga Bhawan,2023,november
11/30/2023 0:00,0.007,216,5.217592593,,so2,Udyoga Bhawan,2023,november
11/3/2023 0:00,0.014,216,10.43518519,10.24230426,so2,Kupwad,2023,november
11/3/2023 0:00,0.015,228,10.59210526,,so2,Kupwad,2023,november
11/3/2023 0:00,0.013,228,9.179824561,,so2,Kupwad,2023,november
11/3/2023 0:00,0.014,228,9.885964912,,so2,Kupwad,2023,november
11/3/2023 0:00,0.015,240,10.0625,,so2,Kupwad,2023,november
11/3/2023 0:00,0.016,228,11.29824561,,so2,Kupwad,2023,november
11/6/2023 0:00,0.013,228,9.179824561,10.39455409,so2,Kupwad,2023,november
11/6/2023 0:00,0.02,252,12.77777778,,so2,Kupwad,2023,november
11/6/2023 0:00,0.015,240,10.0625,,so2,Kupwad,2023,november
11/6/2023 0:00,0.016,252,10.22222222,,so2,Kupwad,2023,november
11/6/2023 0:00,0.013,216,9.689814815,,so2,Kupwad,2023,november
11/6/2023 0:00,0.014,216,10.43518519,,so2,Kupwad,2023,november
11/10/2023 0:00,0.013,228,9.179824561,10.82748538,so2,Kupwad,2023,november
11/10/2023 0:00,0.015,228,10.59210526,,so2,Kupwad,2023,november
11/10/2023 0:00,0.016,228,11.29824561,,so2,Kupwad,2023,november
11/10/2023 0:00,0.017,228,12.00438596,,so2,Kupwad,2023,november
11/10/2023 0:00,0.015,228,10.59210526,,so2,Kupwad,2023,november
11/10/2023 0:00,0.016,228,11.29824561,,so2,Kupwad,2023,november
11/13/2023 0:00,0.02,252,12.77777778,13.72013889,so2,Kupwad,2023,november
11/13/2023 0:00,0.021,252,13.41666667,,so2,Kupwad,2023,november
11/13/2023 0:00,0.019,240,12.74583333,,so2,Kupwad,2023,november
11/13/2023 0:00,0.018,240,12.075,,so2,Kupwad,2023,november
11/13/2023 0:00,0.019,216,14.16203704,,so2,Kupwad,2023,november
11/13/2023 0:00,0.023,216,17.14351852,,so2,Kupwad,2023,november
11/17/2023 0:00,0.016,228,11.29824561,8.709064327,so2,Kupwad,2023,november
11/17/2023 0:00,0.015,228,10.59210526,,so2,Kupwad,2023,november
11/17/2023 0:00,0.012,228,8.473684211,,so2,Kupwad,2023,november
11/17/2023 0:00,0.01,228,7.061403509,,so2,Kupwad,2023,november
11/17/2023 0:00,0.011,228,7.76754386,,so2,Kupwad,2023,november
11/17/2023 0:00,0.01,228,7.061403509,,so2,Kupwad,2023,november
11/20/2023 0:00,0.013,228,9.179824561,21.85112086,so2,Kupwad,2023,november
11/20/2023 0:00,0.012,228,8.473684211,,so2,Kupwad,2023,november
11/20/2023 0:00,0.011,228,7.76754386,,so2,Kupwad,2023,november
11/20/2023 0:00,0.012,228,8.473684211,,so2,Kupwad,2023,november
11/20/2023 0:00,0.12,216,89.44444444,,so2,Kupwad,2023,november
11/20/2023 0:00,0.011,228,7.76754386,,so2,Kupwad,2023,november
11/24/2023 0:00,0.013,252,8.305555556,8.875418291,so2,Kupwad,2023,november
11/24/2023 0:00,0.012,252,7.666666667,,so2,Kupwad,2023,november
11/24/2023 0:00,0.013,240,8.720833333,,so2,Kupwad,2023,november
11/24/2023 0:00,0.014,216,10.43518519,,so2,Kupwad,2023,november
11/24/2023 0:00,0.012,216,8.944444444,,so2,Kupwad,2023,november
11/24/2023 0:00,0.013,228,9.179824561,,so2,Kupwad,2023,november
11/27/2023 0:00,0.016,228,11.29824561,10.64814815,so2,Kupwad,2023,november
11/27/2023 0:00,0.015,228,10.59210526,,so2,Kupwad,2023,november
11/27/2023 0:00,0.014,228,9.885964912,,so2,Kupwad,2023,november
11/27/2023 0:00,0.015,228,10.59210526,,so2,Kupwad,2023,november
11/27/2023 0:00,0.016,228,11.29824561,,so2,Kupwad,2023,november
11/27/2023 0:00,0.016,252,10.22222222,,so2,Kupwad,2023,november
11/1/2023 0:00,0.016,228,11.29824561,10.08865335,so2,Rajawada chowk,2023,november
11/1/2023 0:00,0.014,228,9.885964912,,so2,Rajawada chowk,2023,november
11/1/2023 0:00,0.013,216,9.689814815,,so2,Rajawada chowk,2023,november
11/1/2023 0:00,0.015,228,10.59210526,,so2,Rajawada chowk,2023,november
11/1/2023 0:00,0.014,228,9.885964912,,so2,Rajawada chowk,2023,november
11/1/2023 0:00,0.013,228,9.179824561,,so2,Rajawada chowk,2023,november
11/4/2023 0:00,0.015,228,10.59210526,11.24593892,so2,Rajawada chowk,2023,november
11/4/2023 0:00,0.016,228,11.29824561,,so2,Rajawada chowk,2023,november
11/4/2023 0:00,0.014,216,10.43518519,,so2,Rajawada chowk,2023,november
11/4/2023 0:00,0.017,216,12.6712963,,so2,Rajawada chowk,2023,november
11/4/2023 0:00,0.015,216,11.18055556,,so2,Rajawada chowk,2023,november
11/4/2023 0:00,0.016,228,11.29824561,,so2,Rajawada chowk,2023,november
11/8/2023 0:00,0.021,228,14.82894737,14.37780214,so2,Rajawada chowk,2023,november
11/8/2023 0:00,0.018,216,13.41666667,,so2,Rajawada chowk,2023,november
11/8/2023 0:00,0.02,228,14.12280702,,so2,Rajawada chowk,2023,november
11/8/2023 0:00,0.019,216,14.16203704,,so2,Rajawada chowk,2023,november
11/8/2023 0:00,0.02,216,14.90740741,,so2,Rajawada chowk,2023,november
11/8/2023 0:00,0.021,228,14.82894737,,so2,Rajawada chowk,2023,november
11/11/2023 0:00,0.021,252,13.41666667,14.74768519,so2,Rajawada chowk,2023,november
11/11/2023 0:00,0.022,252,14.05555556,,so2,Rajawada chowk,2023,november
11/11/2023 0:00,0.02,252,12.77777778,,so2,Rajawada chowk,2023,november
11/11/2023 0:00,0.023,252,14.69444444,,so2,Rajawada chowk,2023,november
11/11/2023 0:00,0.023,216,17.14351852,,so2,Rajawada chowk,2023,november
11/11/2023 0:00,0.022,216,16.39814815,,so2,Rajawada chowk,2023,november
11/15/2023 0:00,0.02,216,14.90740741,13.66512346,so2,Rajawada chowk,2023,november
11/15/2023 0:00,0.021,252,13.41666667,,so2,Rajawada chowk,2023,november
11/15/2023 0:00,0.018,216,13.41666667,,so2,Rajawada chowk,2023,november
11/15/2023 0:00,0.019,216,14.16203704,,so2,Rajawada chowk,2023,november
11/15/2023 0:00,0.017,216,12.6712963,,so2,Rajawada chowk,2023,november
11/15/2023 0:00,0.018,216,13.41666667,,so2,Rajawada chowk,2023,november
11/18/2023 0:00,0.013,240,8.720833333,10.39399366,so2,Rajawada chowk,2023,november
11/18/2023 0:00,0.012,228,8.473684211,,so2,Rajawada chowk,2023,november
11/18/2023 0:00,0.014,216,10.43518519,,so2,Rajawada chowk,2023,november
11/18/2023 0:00,0.015,216,11.18055556,,so2,Rajawada chowk,2023,november
11/18/2023 0:00,0.016,216,11.92592593,,so2,Rajawada chowk,2023,november
11/18/2023 0:00,0.0156,216,11.62777778,,so2,Rajawada chowk,2023,november
11/22/2023 0:00,0.013,216,9.689814815,8.695987654,so2,Rajawada chowk,2023,november
11/22/2023 0:00,0.012,216,8.944444444,,so2,Rajawada chowk,2023,november
11/22/2023 0:00,0.011,216,8.199074074,,so2,Rajawada chowk,2023,november
11/22/2023 0:00,0.012,216,8.944444444,,so2,Rajawada chowk,2023,november
11/22/2023 0:00,0.01,216,7.453703704,,so2,Rajawada chowk,2023,november
11/22/2023 0:00,0.012,216,8.944444444,,so2,Rajawada chowk,2023,november
11/25/2023 0:00,0.008,216,5.962962963,5.858256173,so2,Rajawada chowk,2023,november
11/25/2023 0:00,0.009,240,6.0375,,so2,Rajawada chowk,2023,november
11/25/2023 0:00,0.008,252,5.111111111,,so2,Rajawada chowk,2023,november
11/25/2023 0:00,0.008,240,5.366666667,,so2,Rajawada chowk,2023,november
11/25/2023 0:00,0.008,216,5.962962963,,so2,Rajawada chowk,2023,november
11/25/2023 0:00,0.009,216,6.708333333,,so2,Rajawada chowk,2023,november
11/29/2023 0:00,0.01,216,7.453703704,6.621373457,so2,Rajawada chowk,2023,november
11/29/2023 0:00,0.007,240,4.695833333,,so2,Rajawada chowk,2023,november
11/29/2023 0:00,0.007,216,5.217592593,,so2,Rajawada chowk,2023,november
11/29/2023 0:00,0.01,216,7.453703704,,so2,Rajawada chowk,2023,november
11/29/2023 0:00,0.01,216,7.453703704,,so2,Rajawada chowk,2023,november
11/29/2023 0:00,0.01,216,7.453703704,,so2,Rajawada chowk,2023,november
12/3/2023 0:00,0.013,216,9.689814815,9.168055556,so2,Udyoga Bhawan,2023,december
12/3/2023 0:00,0.012,240,8.05,,so2,Udyoga Bhawan,2023,december
12/3/2023 0:00,0.011,216,8.199074074,,so2,Udyoga Bhawan,2023,december
12/3/2023 0:00,0.013,216,9.689814815,,so2,Udyoga Bhawan,2023,december
12/3/2023 0:00,0.012,216,8.944444444,,so2,Udyoga Bhawan,2023,december
12/3/2023 0:00,0.014,216,10.43518519,,so2,Udyoga Bhawan,2023,december
12/7/2023 0:00,0.014,240,9.391666667,9.795268843,so2,Udyoga Bhawan,2023,december
12/7/2023 0:00,0.012,252,7.666666667,,so2,Udyoga Bhawan,2023,december
12/7/2023 0:00,0.013,240,8.720833333,,so2,Udyoga Bhawan,2023,december
12/7/2023 0:00,0.014,228,9.885964912,,so2,Udyoga Bhawan,2023,december
12/7/2023 0:00,0.015,216,11.18055556,,so2,Udyoga Bhawan,2023,december
12/7/2023 0:00,0.016,216,11.92592593,,so2,Udyoga Bhawan,2023,december
12/10/2023 0:00,0.016,228,11.29824561,10.09519168,so2,Udyoga Bhawan,2023,december
12/10/2023 0:00,0.015,228,10.59210526,,so2,Udyoga Bhawan,2023,december
12/10/2023 0:00,0.013,228,9.179824561,,so2,Udyoga Bhawan,2023,december
12/10/2023 0:00,0.014,216,10.43518519,,so2,Udyoga Bhawan,2023,december
12/10/2023 0:00,0.012,228,8.473684211,,so2,Udyoga Bhawan,2023,december
12/10/2023 0:00,0.015,228,10.59210526,,so2,Udyoga Bhawan,2023,december
12/14/2023 0:00,0.018,228,12.71052632,12.56668291,so2,Udyoga Bhawan,2023,december
12/14/2023 0:00,0.02,228,14.12280702,,so2,Udyoga Bhawan,2023,december
12/14/2023 0:00,0.018,228,12.71052632,,so2,Udyoga Bhawan,2023,december
12/14/2023 0:00,0.017,228,12.00438596,,so2,Udyoga Bhawan,2023,december
12/14/2023 0:00,0.019,228,13.41666667,,so2,Udyoga Bhawan,2023,december
12/14/2023 0:00,0.014,216,10.43518519,,so2,Udyoga Bhawan,2023,december
12/17/2023 0:00,0.016,252,10.22222222,11.71473765,so2,Udyoga Bhawan,2023,december
12/17/2023 0:00,0.019,252,12.13888889,,so2,Udyoga Bhawan,2023,december
12/17/2023 0:00,0.018,240,12.075,,so2,Udyoga Bhawan,2023,december
12/17/2023 0:00,0.019,240,12.74583333,,so2,Udyoga Bhawan,2023,december
12/17/2023 0:00,0.015,216,11.18055556,,so2,Udyoga Bhawan,2023,december
12/17/2023 0:00,0.016,216,11.92592593,,so2,Udyoga Bhawan,2023,december
12/21/2023 0:00,0.018,228,12.71052632,14.00511696,so2,Udyoga Bhawan,2023,december
12/21/2023 0:00,0.019,228,13.41666667,,so2,Udyoga Bhawan,2023,december
12/21/2023 0:00,0.02,228,14.12280702,,so2,Udyoga Bhawan,2023,december
12/21/2023 0:00,0.021,228,14.82894737,,so2,Udyoga Bhawan,2023,december
12/21/2023 0:00,0.02,228,14.12280702,,so2,Udyoga Bhawan,2023,december
12/21/2023 0:00,0.021,228,14.82894737,,so2,Udyoga Bhawan,2023,december
12/24/2023 0:00,0.016,228,11.29824561,12.09592268,so2,Udyoga Bhawan,2023,december
12/24/2023 0:00,0.017,216,12.6712963,,so2,Udyoga Bhawan,2023,december
12/24/2023 0:00,0.018,228,12.71052632,,so2,Udyoga Bhawan,2023,december
12/24/2023 0:00,0.016,228,11.29824561,,so2,Udyoga Bhawan,2023,december
12/24/2023 0:00,0.016,216,11.92592593,,so2,Udyoga Bhawan,2023,december
12/24/2023 0:00,0.017,216,12.6712963,,so2,Udyoga Bhawan,2023,december
12/28/2023 0:00,0.02,228,14.12280702,12.10246101,so2,Udyoga Bhawan,2023,december
12/28/2023 0:00,0.018,216,13.41666667,,so2,Udyoga Bhawan,2023,december
12/28/2023 0:00,0.016,216,11.92592593,,so2,Udyoga Bhawan,2023,december
12/28/2023 0:00,0.017,216,12.6712963,,so2,Udyoga Bhawan,2023,december
12/28/2023 0:00,0.015,228,10.59210526,,so2,Udyoga Bhawan,2023,december
12/28/2023 0:00,0.014,228,9.885964912,,so2,Udyoga Bhawan,2023,december
12/31/2023 0:00,0.018,240,12.075,12.28917723,so2,Udyoga Bhawan,2023,december
12/31/2023 0:00,0.017,252,10.86111111,,so2,Udyoga Bhawan,2023,december
12/31/2023 0:00,0.019,240,12.74583333,,so2,Udyoga Bhawan,2023,december
12/31/2023 0:00,0.018,228,12.71052632,,so2,Udyoga Bhawan,2023,december
12/31/2023 0:00,0.016,216,11.92592593,,so2,Udyoga Bhawan,2023,december
12/31/2023 0:00,0.018,216,13.41666667,,so2,Udyoga Bhawan,2023,december
12/1/2023 0:00,0.014,216,10.43518519,10.24230426,so2,Kupwad,2023,december
12/1/2023 0:00,0.015,228,10.59210526,,so2,Kupwad,2023,december
12/1/2023 0:00,0.013,228,9.179824561,,so2,Kupwad,2023,december
12/1/2023 0:00,0.014,228,9.885964912,,so2,Kupwad,2023,december
12/1/2023 0:00,0.015,240,10.0625,,so2,Kupwad,2023,december
12/1/2023 0:00,0.016,228,11.29824561,,so2,Kupwad,2023,december
12/4/2023 0:00,0.013,228,9.179824561,10.39455409,so2,Kupwad,2023,december
12/4/2023 0:00,0.02,252,12.77777778,,so2,Kupwad,2023,december
12/4/2023 0:00,0.015,240,10.0625,,so2,Kupwad,2023,december
12/4/2023 0:00,0.016,252,10.22222222,,so2,Kupwad,2023,december
12/4/2023 0:00,0.013,216,9.689814815,,so2,Kupwad,2023,december
12/4/2023 0:00,0.014,216,10.43518519,,so2,Kupwad,2023,december
12/8/2023 0:00,0.013,228,9.179824561,10.82748538,so2,Kupwad,2023,december
12/8/2023 0:00,0.015,228,10.59210526,,so2,Kupwad,2023,december
12/8/2023 0:00,0.016,228,11.29824561,,so2,Kupwad,2023,december
12/8/2023 0:00,0.017,228,12.00438596,,so2,Kupwad,2023,december
12/8/2023 0:00,0.015,228,10.59210526,,so2,Kupwad,2023,december
12/8/2023 0:00,0.016,228,11.29824561,,so2,Kupwad,2023,december
12/11/2023 0:00,0.02,252,12.77777778,13.72013889,so2,Kupwad,2023,december
12/11/2023 0:00,0.021,252,13.41666667,,so2,Kupwad,2023,december
12/11/2023 0:00,0.019,240,12.74583333,,so2,Kupwad,2023,december
12/11/2023 0:00,0.018,240,12.075,,so2,Kupwad,2023,december
12/11/2023 0:00,0.019,216,14.16203704,,so2,Kupwad,2023,december
12/11/2023 0:00,0.023,216,17.14351852,,so2,Kupwad,2023,december
12/15/2023 0:00,0.021,228,14.82894737,13.8874269,so2,Kupwad,2023,december
12/15/2023 0:00,0.019,228,13.41666667,,so2,Kupwad,2023,december
12/15/2023 0:00,0.018,228,12.71052632,,so2,Kupwad,2023,december
12/15/2023 0:00,0.019,228,13.41666667,,so2,Kupwad,2023,december
12/15/2023 0:00,0.02,228,14.12280702,,so2,Kupwad,2023,december
12/15/2023 0:00,0.021,228,14.82894737,,so2,Kupwad,2023,december
12/18/2023 0:00,0.019,228,13.41666667,14.86163905,so2,Kupwad,2023,december
12/18/2023 0:00,0.02,228,14.12280702,,so2,Kupwad,2023,december
12/18/2023 0:00,0.021,228,14.82894737,,so2,Kupwad,2023,december
12/18/2023 0:00,0.022,228,15.53508772,,so2,Kupwad,2023,december
12/18/2023 0:00,0.023,216,17.14351852,,so2,Kupwad,2023,december
12/18/2023 0:00,0.02,228,14.12280702,,so2,Kupwad,2023,december
12/22/2023 0:00,0.02,252,12.77777778,13.61244314,so2,Kupwad,2023,december
12/22/2023 0:00,0.019,252,12.13888889,,so2,Kupwad,2023,december
12/22/2023 0:00,0.018,240,12.075,,so2,Kupwad,2023,december
12/22/2023 0:00,0.02,216,14.90740741,,so2,Kupwad,2023,december
12/22/2023 0:00,0.021,216,15.65277778,,so2,Kupwad,2023,december
12/22/2023 0:00,0.02,228,14.12280702,,so2,Kupwad,2023,december
12/25/2023 0:00,0.019,228,13.41666667,14.24049708,so2,Kupwad,2023,december
12/25/2023 0:00,0.018,228,12.71052632,,so2,Kupwad,2023,december
12/25/2023 0:00,0.02,228,14.12280702,,so2,Kupwad,2023,december
12/25/2023 0:00,0.022,228,15.53508772,,so2,Kupwad,2023,december
12/25/2023 0:00,0.023,228,16.24122807,,so2,Kupwad,2023,december
12/25/2023 0:00,0.021,252,13.41666667,,so2,Kupwad,2023,december
12/29/2023 0:00,0.02,216,14.90740741,12.27731481,so2,Kupwad,2023,december
12/29/2023 0:00,0.019,240,12.74583333,,so2,Kupwad,2023,december
12/29/2023 0:00,0.018,252,11.5,,so2,Kupwad,2023,december
12/29/2023 0:00,0.017,240,11.40416667,,so2,Kupwad,2023,december
12/29/2023 0:00,0.015,216,11.18055556,,so2,Kupwad,2023,december
12/29/2023 0:00,0.016,216,11.92592593,,so2,Kupwad,2023,december
12/2/2023 0:00,0.016,228,11.29824561,10.08865335,so2,Rajawada chowk,2023,december
12/2/2023 0:00,0.014,228,9.885964912,,so2,Rajawada chowk,2023,december
12/2/2023 0:00,0.013,216,9.689814815,,so2,Rajawada chowk,2023,december
12/2/2023 0:00,0.015,228,10.59210526,,so2,Rajawada chowk,2023,december
